,game_id,season,week,team,opponent,score,home,ewma_dynamic_window_rushing_offense_team,ewma_dynamic_window_passing_offense_team,ewma_dynamic_window_rushing_defense_team,ewma_dynamic_window_passing_defense_team,ewma_dynamic_window_rushing_offense_opp,ewma_dynamic_window_passing_offense_opp,ewma_dynamic_window_rushing_defense_opp,ewma_dynamic_window_passing_defense_opp,team_id,rest_differential,windy,div_game,spread_line,total_line,game_type,location,total,implied_points
10484,2022_10_WAS_PHI,2022,10,PHI,WAS,21,1,0.0567391606053698,0.1681805629145238,0.0622650211207699,-0.1545401848248384,-0.0468361675278916,-0.1632482908325901,-0.1525170804254446,-0.017638996388356,2022_10_WAS_PHI_H,3,0,1,11.0,43.0,REG,Home,53.0,27.0
10485,2022_10_WAS_PHI,2022,10,WAS,PHI,32,0,-0.0468361675278916,-0.1632482908325901,-0.1525170804254446,-0.017638996388356,0.0567391606053698,0.1681805629145238,0.0622650211207699,-0.1545401848248384,2022_10_WAS_PHI_A,-3,0,1,-11.0,43.0,REG,Home,53.0,16.0
10486,2022_11_CAR_BAL,2022,11,BAL,CAR,13,1,0.1214928026904353,-0.0116569621707038,-0.076992810044798,0.065438049836981,-0.005125517760375,-0.1410101732280882,-0.0471404866537525,0.0783532581969987,2022_11_CAR_BAL_H,3,0,0,13.0,42.0,REG,Home,16.0,27.5
10487,2022_11_CAR_BAL,2022,11,CAR,BAL,3,0,-0.005125517760375,-0.1410101732280882,-0.0471404866537525,0.0783532581969987,0.1214928026904353,-0.0116569621707038,-0.076992810044798,0.065438049836981,2022_11_CAR_BAL_A,-3,0,0,-13.0,42.0,REG,Home,16.0,14.5
10488,2022_11_CHI_ATL,2022,11,ATL,CHI,27,1,0.0329449894919527,-0.0403335693824445,-0.0434944505648729,0.1170383000322932,0.129026380028189,-0.158633449221251,-0.0570515973610929,0.1782697945537492,2022_11_CHI_ATL_H,3,0,0,3.0,48.5,REG,Home,51.0,25.75
10489,2022_11_CHI_ATL,2022,11,CHI,ATL,24,0,0.129026380028189,-0.158633449221251,-0.0570515973610929,0.1782697945537492,0.0329449894919527,-0.0403335693824445,-0.0434944505648729,0.1170383000322932,2022_11_CHI_ATL_A,-3,0,0,-3.0,48.5,REG,Home,51.0,22.75
10490,2022_11_CIN_PIT,2022,11,PIT,CIN,30,1,0.0005954113001125,-0.1111389891490678,-0.1177915039939163,0.1239633858663315,0.0506458503103306,0.1486365025802476,0.0019735478936076,0.015389954775093,2022_11_CIN_PIT_H,-7,0,1,-3.5,39.0,REG,Home,67.0,17.75
10491,2022_11_CIN_PIT,2022,11,CIN,PIT,37,0,0.0506458503103306,0.1486365025802476,0.0019735478936076,0.015389954775093,0.0005954113001125,-0.1111389891490678,-0.1177915039939163,0.1239633858663315,2022_11_CIN_PIT_A,7,0,1,3.5,39.0,REG,Home,67.0,21.25
10492,2022_11_CLE_BUF,2022,11,BUF,CLE,31,1,0.0861111815386148,0.1157500344249201,-0.0116441844060106,-0.0443643626337634,0.045982058188616,0.0074951400878592,0.1224010985582359,0.0236605008690725,2022_11_CLE_BUF_H,0,0,0,7.5,50.5,REG,Neutral,54.0,29.0
10493,2022_11_CLE_BUF,2022,11,CLE,BUF,23,0,0.045982058188616,0.0074951400878592,0.1224010985582359,0.0236605008690725,0.0861111815386148,0.1157500344249201,-0.0116441844060106,-0.0443643626337634,2022_11_CLE_BUF_A,0,0,0,-7.5,50.5,REG,Neutral,54.0,21.5
10494,2022_11_DAL_MIN,2022,11,MIN,DAL,3,1,-0.061249479241497,0.0231568073769931,-0.0691100856647898,-0.0238984938544052,0.0497317044219325,0.0536063973086819,-0.0174974048189424,-0.1001274131509222,2022_11_DAL_MIN_H,0,0,0,-1.5,48.5,REG,Home,43.0,23.5
10495,2022_11_DAL_MIN,2022,11,DAL,MIN,40,0,0.0497317044219325,0.0536063973086819,-0.0174974048189424,-0.1001274131509222,-0.061249479241497,0.0231568073769931,-0.0691100856647898,-0.0238984938544052,2022_11_DAL_MIN_A,0,0,0,1.5,48.5,REG,Home,43.0,25.0
10496,2022_11_DET_NYG,2022,11,NYG,DET,18,1,-0.0279174207440423,0.0237839962975875,-0.0067728134559702,0.0159492334751077,-0.1225602741856617,0.1029909658777738,0.0920782786151647,0.1100330331103003,2022_11_DET_NYG_H,0,1,0,3.0,44.0,REG,Home,49.0,23.5
10497,2022_11_DET_NYG,2022,11,DET,NYG,31,0,-0.1225602741856617,0.1029909658777738,0.0920782786151647,0.1100330331103003,-0.0279174207440423,0.0237839962975875,-0.0067728134559702,0.0159492334751077,2022_11_DET_NYG_A,0,1,0,-3.0,44.0,REG,Home,49.0,20.5
10498,2022_11_KC_LAC,2022,11,LAC,KC,27,1,-0.0965771836433702,0.0161853199655198,0.0491056839556823,0.003364463965369,0.0356731421997117,0.3205891753551792,-0.0333911661174916,0.0524085752602031,2022_11_KC_LAC_H,0,0,1,-5.5,52.5,REG,Home,57.0,23.5
10499,2022_11_KC_LAC,2022,11,KC,LAC,30,0,0.0356731421997117,0.3205891753551792,-0.0333911661174916,0.0524085752602031,-0.0965771836433702,0.0161853199655198,0.0491056839556823,0.003364463965369,2022_11_KC_LAC_A,0,0,1,5.5,52.5,REG,Home,57.0,29.0
10500,2022_11_LA_NO,2022,11,NO,LA,27,1,-0.191450771188637,0.0106566332131869,-0.055799959446506,-0.0223760966196102,-0.1595957393384207,-0.0473924877380183,-0.098785788287674,0.0120146537333167,2022_11_LA_NO_H,0,0,0,2.5,39.5,REG,Home,47.0,21.0
10501,2022_11_LA_NO,2022,11,LA,NO,20,0,-0.1595957393384207,-0.0473924877380183,-0.098785788287674,0.0120146537333167,-0.191450771188637,0.0106566332131869,-0.055799959446506,-0.0223760966196102,2022_11_LA_NO_A,0,0,0,-2.5,39.5,REG,Home,47.0,18.5
10502,2022_11_LV_DEN,2022,11,DEN,LV,16,1,-0.1222877100523851,-0.0901813626785979,-0.0440984013646257,-0.1451678937555737,-0.1167539782202963,0.044122107864918,-0.0327461641868047,0.1981805538333421,2022_11_LV_DEN_H,0,0,1,2.5,41.5,REG,Home,38.0,22.0
10503,2022_11_LV_DEN,2022,11,LV,DEN,22,0,-0.1167539782202963,0.044122107864918,-0.0327461641868047,0.1981805538333421,-0.1222877100523851,-0.0901813626785979,-0.0440984013646257,-0.1451678937555737,2022_11_LV_DEN_A,0,0,1,-2.5,41.5,REG,Home,38.0,19.5
10504,2022_11_NYJ_NE,2022,11,NE,NYJ,10,1,-0.0466357821037445,-0.0788983923534279,-0.1146426016451597,-0.2006800956457673,-0.0055051498996012,-0.1202444923691395,0.0359951777512526,-0.1130275481586689,2022_11_NYJ_NE_H,0,0,1,3.5,38.5,REG,Home,13.0,21.0
10505,2022_11_NYJ_NE,2022,11,NYJ,NE,3,0,-0.0055051498996012,-0.1202444923691395,0.0359951777512526,-0.1130275481586689,-0.0466357821037445,-0.0788983923534279,-0.1146426016451597,-0.2006800956457673,2022_11_NYJ_NE_A,0,0,1,-3.5,38.5,REG,Home,13.0,17.5
10506,2022_11_PHI_IND,2022,11,IND,PHI,16,1,-0.1144564119567867,-0.1330686607394139,-0.1317520008363366,-0.0226202361995863,0.0825108335481128,0.0719289126053087,0.0544933922552202,-0.1065647471109982,2022_11_PHI_IND_H,1,0,0,-6.5,45.5,REG,Home,33.0,19.5
10507,2022_11_PHI_IND,2022,11,PHI,IND,17,0,0.0825108335481128,0.0719289126053087,0.0544933922552202,-0.1065647471109982,-0.1144564119567867,-0.1330686607394139,-0.1317520008363366,-0.0226202361995863,2022_11_PHI_IND_A,-1,0,0,6.5,45.5,REG,Home,33.0,26.0
10508,2022_11_SF_ARI,2022,11,ARI,SF,10,1,-0.0082835197416307,-0.0435448495614783,-0.0469901645289018,-0.0127035150277706,-0.1072122755151395,0.1865498130035762,-0.0784566440291767,0.0134894663799551,2022_11_SF_ARI_H,0,0,1,-10.0,43.5,REG,Neutral,48.0,16.75
10509,2022_11_SF_ARI,2022,11,SF,ARI,38,0,-0.1072122755151395,0.1865498130035762,-0.0784566440291767,0.0134894663799551,-0.0082835197416307,-0.0435448495614783,-0.0469901645289018,-0.0127035150277706,2022_11_SF_ARI_A,0,0,1,10.0,43.5,REG,Neutral,48.0,26.75
10510,2022_11_TEN_GB,2022,11,GB,TEN,17,1,0.0353130897606967,0.0002723630013055,0.0514073518629643,-0.0569525129775163,-0.1050469336768092,-0.0833782788357119,-0.0957555221410009,-0.0666751082462868,2022_11_TEN_GB_H,0,0,0,3.0,40.5,REG,Home,44.0,21.75
10511,2022_11_TEN_GB,2022,11,TEN,GB,27,0,-0.1050469336768092,-0.0833782788357119,-0.0957555221410009,-0.0666751082462868,0.0353130897606967,0.0002723630013055,0.0514073518629643,-0.0569525129775163,2022_11_TEN_GB_A,0,0,0,-3.0,40.5,REG,Home,44.0,18.75
10512,2022_11_WAS_HOU,2022,11,HOU,WAS,10,1,-0.0707653646621806,-0.1184574440590919,0.033309694505324,0.1205950300793549,-0.0302597881538068,-0.1202556668594108,-0.0868877102845765,-0.073987656236594,2022_11_WAS_HOU_H,1,0,0,-3.0,41.0,REG,Home,33.0,19.0
10513,2022_11_WAS_HOU,2022,11,WAS,HOU,23,0,-0.0302597881538068,-0.1202556668594108,-0.0868877102845765,-0.073987656236594,-0.0707653646621806,-0.1184574440590919,0.033309694505324,0.1205950300793549,2022_11_WAS_HOU_A,-1,0,0,3.0,41.0,REG,Home,33.0,22.0
10514,2022_12_ATL_WAS,2022,12,WAS,ATL,19,1,-0.0468442117237043,-0.0959902045719896,-0.0993554064975174,-0.1314546749197207,-0.0089910162293951,-0.0201193803747172,-0.0353953563561796,0.1094977744932765,2022_12_ATL_WAS_H,0,0,0,3.5,40.5,REG,Home,32.0,22.0
10515,2022_12_ATL_WAS,2022,12,ATL,WAS,13,0,-0.0089910162293951,-0.0201193803747172,-0.0353953563561796,0.1094977744932765,-0.0468442117237043,-0.0959902045719896,-0.0993554064975174,-0.1314546749197207,2022_12_ATL_WAS_A,0,0,0,-3.5,40.5,REG,Home,32.0,18.5
10516,2022_12_BAL_JAX,2022,12,JAX,BAL,28,1,-0.0271161746317355,0.0533570574978614,-0.0775938978821921,0.1213740522188452,0.0870542781330405,-0.0337203137922016,-0.1003088227693607,-0.0176231629995407,2022_12_BAL_JAX_H,7,1,0,-3.5,43.0,REG,Home,55.0,19.75
10517,2022_12_BAL_JAX,2022,12,BAL,JAX,27,0,0.0870542781330405,-0.0337203137922016,-0.1003088227693607,-0.0176231629995407,-0.0271161746317355,0.0533570574978614,-0.0775938978821921,0.1213740522188452,2022_12_BAL_JAX_A,-7,1,0,3.5,43.0,REG,Home,55.0,23.25
10518,2022_12_BUF_DET,2022,12,DET,BUF,25,1,-0.0923478317305855,0.0973301588426678,0.0771796955470111,0.0917458254997785,0.0743636655294842,0.1408768254659882,-0.0847308549655041,0.0189603614172003,2022_12_BUF_DET_H,0,0,0,-10.0,54.0,REG,Home,53.0,22.0
10519,2022_12_BUF_DET,2022,12,BUF,DET,28,0,0.0743636655294842,0.1408768254659882,-0.0847308549655041,0.0189603614172003,-0.0923478317305855,0.0973301588426678,0.0771796955470111,0.0917458254997785,2022_12_BUF_DET_A,0,0,0,10.0,54.0,REG,Home,53.0,32.0
10520,2022_12_CHI_NYJ,2022,12,NYJ,CHI,31,1,-0.060714739421807,-0.1751300491294714,-0.0124749490524116,-0.0881292029230056,0.1025028921678181,-0.1251124223481902,-0.0760223991079425,0.1484752268778222,2022_12_CHI_NYJ_H,0,0,0,8.5,36.5,REG,Home,41.0,22.5
10521,2022_12_CHI_NYJ,2022,12,CHI,NYJ,10,0,0.1025028921678181,-0.1251124223481902,-0.0760223991079425,0.1484752268778222,-0.060714739421807,-0.1751300491294714,-0.0124749490524116,-0.0881292029230056,2022_12_CHI_NYJ_A,0,0,0,-8.5,36.5,REG,Home,41.0,14.0
10522,2022_12_CIN_TEN,2022,12,TEN,CIN,16,1,-0.1228077554872161,0.018092850294754,-0.1160283668341947,-0.0425583140490926,0.0055507685494762,0.1701719655596979,-0.0027298650342188,0.0026818599437142,2022_12_CIN_TEN_H,3,0,0,-1.0,43.0,REG,Home,36.0,21.0
10523,2022_12_CIN_TEN,2022,12,CIN,TEN,20,0,0.0055507685494762,0.1701719655596979,-0.0027298650342188,0.0026818599437142,-0.1228077554872161,0.018092850294754,-0.1160283668341947,-0.0425583140490926,2022_12_CIN_TEN_A,-3,0,0,1.0,43.0,REG,Home,36.0,22.0
10524,2022_12_DEN_CAR,2022,12,CAR,DEN,23,1,-0.043039839380791,-0.2001407722239316,-0.0560743839299667,0.0429606312543446,-0.1155663458714823,-0.0657843259102943,-0.0396479433757749,-0.0892532074904206,2022_12_DEN_CAR_H,0,0,0,-1.0,36.5,REG,Home,33.0,17.75
10525,2022_12_DEN_CAR,2022,12,DEN,CAR,10,0,-0.1155663458714823,-0.0657843259102943,-0.0396479433757749,-0.0892532074904206,-0.043039839380791,-0.2001407722239316,-0.0560743839299667,0.0429606312543446,2022_12_DEN_CAR_A,0,0,0,1.0,36.5,REG,Home,33.0,18.75
10526,2022_12_GB_PHI,2022,12,PHI,GB,40,1,0.0712862897180428,0.0023512193061606,0.0081173690366063,-0.1000220865264072,-0.0067135869450469,0.0146723371332874,0.0056727431140995,0.0356063840411468,2022_12_GB_PHI_H,-3,1,0,6.5,46.0,REG,Home,73.0,26.25
10527,2022_12_GB_PHI,2022,12,GB,PHI,33,0,-0.0067135869450469,0.0146723371332874,0.0056727431140995,0.0356063840411468,0.0712862897180428,0.0023512193061606,0.0081173690366063,-0.1000220865264072,2022_12_GB_PHI_A,3,1,0,-6.5,46.0,REG,Home,73.0,19.75
10528,2022_12_HOU_MIA,2022,12,MIA,HOU,30,1,-0.0844531232019552,0.2289630621121235,0.0290674173677256,-0.0092410229636339,-0.0849034595511014,-0.1758757568813662,0.0042905790719467,0.1075888841088563,2022_12_HOU_MIA_H,7,0,0,14.0,47.0,REG,Home,45.0,30.5
10529,2022_12_HOU_MIA,2022,12,HOU,MIA,15,0,-0.0849034595511014,-0.1758757568813662,0.0042905790719467,0.1075888841088563,-0.0844531232019552,0.2289630621121235,0.0290674173677256,-0.0092410229636339,2022_12_HOU_MIA_A,-7,0,0,-14.0,47.0,REG,Home,45.0,16.5
10530,2022_12_LAC_ARI,2022,12,ARI,LAC,24,1,-0.0380786778466244,-0.0575997247061603,-0.0222821485827376,0.0833852836137054,-0.0620017989079633,0.0284899704691803,0.0382184381491651,0.0656753765590808,2022_12_LAC_ARI_H,-1,0,0,-2.5,48.5,REG,Home,49.0,23.0
10531,2022_12_LAC_ARI,2022,12,LAC,ARI,25,0,-0.0620017989079633,0.0284899704691803,0.0382184381491651,0.0656753765590808,-0.0380786778466244,-0.0575997247061603,-0.0222821485827376,0.0833852836137054,2022_12_LAC_ARI_A,1,0,0,2.5,48.5,REG,Home,49.0,25.5
10532,2022_12_LA_KC,2022,12,KC,LA,26,1,0.0292308572411904,0.328287196646052,-0.0085905591160622,0.0521444040435323,-0.1373483462064263,-0.0305751695828341,-0.1157581775498823,0.0516682778665938,2022_12_LA_KC_H,0,0,0,16.5,42.0,REG,Home,36.0,29.25
10533,2022_12_LA_KC,2022,12,LA,KC,10,0,-0.1373483462064263,-0.0305751695828341,-0.1157581775498823,0.0516682778665938,0.0292308572411904,0.328287196646052,-0.0085905591160622,0.0521444040435323,2022_12_LA_KC_A,0,0,0,-16.5,42.0,REG,Home,36.0,12.75
10534,2022_12_LV_SEA,2022,12,SEA,LV,34,1,-0.03608070734302,0.0609366036714331,-0.1044396845768001,0.0620602422784804,-0.0987027097215858,0.0639859425576933,-0.042697666797188,0.1726391382787386,2022_12_LV_SEA_H,7,0,0,4.0,47.5,REG,Home,74.0,25.75
10535,2022_12_LV_SEA,2022,12,LV,SEA,40,0,-0.0987027097215858,0.0639859425576933,-0.042697666797188,0.1726391382787386,-0.03608070734302,0.0609366036714331,-0.1044396845768001,0.0620602422784804,2022_12_LV_SEA_A,-7,0,0,-4.0,47.5,REG,Home,74.0,21.75
10536,2022_12_NE_MIN,2022,12,MIN,NE,33,1,-0.0876472976789385,-0.0463521430266519,-0.0517823562273506,0.0826729177889331,-0.0733116488135921,-0.065169119635391,-0.144044288106061,-0.2354738260477528,2022_12_NE_MIN_H,0,0,0,2.5,42.5,REG,Home,59.0,22.5
10537,2022_12_NE_MIN,2022,12,NE,MIN,26,0,-0.0733116488135921,-0.065169119635391,-0.144044288106061,-0.2354738260477528,-0.0876472976789385,-0.0463521430266519,-0.0517823562273506,0.0826729177889331,2022_12_NE_MIN_A,0,0,0,-2.5,42.5,REG,Home,59.0,20.0
10538,2022_12_NO_SF,2022,12,SF,NO,13,1,-0.0670695836506756,0.2395816361588151,-0.1011902958158848,-0.0136584070611447,-0.1877719754853316,0.0504469824825482,-0.0521113681243906,-0.0204110924429022,2022_12_NO_SF_H,-1,0,0,9.5,44.0,REG,Home,13.0,26.75
10539,2022_12_NO_SF,2022,12,NO,SF,0,0,-0.1877719754853316,0.0504469824825482,-0.0521113681243906,-0.0204110924429022,-0.0670695836506756,0.2395816361588151,-0.1011902958158848,-0.0136584070611447,2022_12_NO_SF_A,1,0,0,-9.5,44.0,REG,Home,13.0,17.25
10540,2022_12_NYG_DAL,2022,12,DAL,NYG,28,1,0.0378271072023472,0.1472090294023341,-0.0507908264154507,-0.1551874214428498,-0.0207572941586653,-0.0036367532703592,0.0052372589382235,0.0283025506628942,2022_12_NYG_DAL_H,0,0,1,10.5,45.5,REG,Home,48.0,28.0
10541,2022_12_NYG_DAL,2022,12,NYG,DAL,20,0,-0.0207572941586653,-0.0036367532703592,0.0052372589382235,0.0283025506628942,0.0378271072023472,0.1472090294023341,-0.0507908264154507,-0.1551874214428498,2022_12_NYG_DAL_A,0,0,1,-10.5,45.5,REG,Home,48.0,17.5
10542,2022_12_PIT_IND,2022,12,IND,PIT,17,1,-0.1278250915689074,-0.1221614630074435,-0.1029516311225243,-0.0769853017327831,-0.0057709318066192,-0.1016011312784377,-0.1212516927525852,0.1470513071718125,2022_12_PIT_IND_H,0,0,0,2.5,40.0,REG,Home,41.0,21.25
10543,2022_12_PIT_IND,2022,12,PIT,IND,24,0,-0.0057709318066192,-0.1016011312784377,-0.1212516927525852,0.1470513071718125,-0.1278250915689074,-0.1221614630074435,-0.1029516311225243,-0.0769853017327831,2022_12_PIT_IND_A,0,0,0,-2.5,40.0,REG,Home,41.0,18.75
10544,2022_12_TB_CLE,2022,12,CLE,TB,23,1,-0.0328715655597769,0.0656720445488389,0.1024487708166271,0.0528483367714901,-0.1984045372427649,0.1138893437947226,-0.0862194085929215,0.0063298005920241,2022_12_TB_CLE_H,-7,0,0,-3.0,42.0,REG,Home,40.0,19.5
10545,2022_12_TB_CLE,2022,12,TB,CLE,17,0,-0.1984045372427649,0.1138893437947226,-0.0862194085929215,0.0063298005920241,-0.0328715655597769,0.0656720445488389,0.1024487708166271,0.0528483367714901,2022_12_TB_CLE_A,7,0,0,3.0,42.0,REG,Home,40.0,22.5
10546,2022_13_BUF_NE,2022,13,NE,BUF,10,1,-0.082183903317423,-0.0307082043218591,-0.1582947861565086,-0.1484153847161816,0.1048870625536317,0.1217032251953355,-0.0862108202423455,0.0300427197756048,2022_13_BUF_NE_H,0,0,1,-3.5,43.5,REG,Home,34.0,20.0
10547,2022_13_BUF_NE,2022,13,BUF,NE,24,0,0.1048870625536317,0.1217032251953355,-0.0862108202423455,0.0300427197756048,-0.082183903317423,-0.0307082043218591,-0.1582947861565086,-0.1484153847161816,2022_13_BUF_NE_A,0,0,1,3.5,43.5,REG,Home,34.0,23.5
10548,2022_13_CLE_HOU,2022,13,HOU,CLE,14,1,-0.0838136961680677,-0.2170519232380932,-0.0623032646496669,0.1082804870046952,0.0094029745156418,0.0320595806742709,0.0834376096265376,0.0352015663708784,2022_13_CLE_HOU_H,0,0,0,-7.5,47.0,REG,Home,41.0,19.75
10549,2022_13_CLE_HOU,2022,13,CLE,HOU,27,0,0.0094029745156418,0.0320595806742709,0.0834376096265376,0.0352015663708784,-0.0838136961680677,-0.2170519232380932,-0.0623032646496669,0.1082804870046952,2022_13_CLE_HOU_A,0,0,0,7.5,47.0,REG,Home,41.0,27.25
10550,2022_13_DEN_BAL,2022,13,BAL,DEN,10,1,0.0711865652086998,0.0060439037369172,-0.1690868903977528,0.0429736381242103,-0.1081904765962785,-0.107752308150685,-0.0412291958762701,-0.036223951742103,2022_13_DEN_BAL_H,0,0,0,9.5,40.5,REG,Home,19.0,25.0
10551,2022_13_DEN_BAL,2022,13,DEN,BAL,9,0,-0.1081904765962785,-0.107752308150685,-0.0412291958762701,-0.036223951742103,0.0711865652086998,0.0060439037369172,-0.1690868903977528,0.0429736381242103,2022_13_DEN_BAL_A,0,0,0,-9.5,40.5,REG,Home,19.0,15.5
10552,2022_13_GB_CHI,2022,13,CHI,GB,19,1,0.1004232036740569,-0.1462626832882662,-0.0603138137680293,0.1869869956317629,0.0057261197001908,0.0544339935158502,0.0624007212954622,-0.001933547187934,2022_13_GB_CHI_H,0,0,1,-4.0,45.0,REG,Home,47.0,20.5
10553,2022_13_GB_CHI,2022,13,GB,CHI,28,0,0.0057261197001908,0.0544339935158502,0.0624007212954622,-0.001933547187934,0.1004232036740569,-0.1462626832882662,-0.0603138137680293,0.1869869956317629,2022_13_GB_CHI_A,0,0,1,4.0,45.0,REG,Home,47.0,24.5
10554,2022_13_IND_DAL,2022,13,DAL,IND,54,1,0.0181144623757302,0.1769696552397089,-0.0392520552859721,-0.1500934587096487,-0.1341859176781006,-0.1205983639382844,-0.0546246093771118,-0.0609702093606793,2022_13_IND_DAL_H,4,0,0,11.0,44.5,REG,Home,73.0,27.75
10555,2022_13_IND_DAL,2022,13,IND,DAL,19,0,-0.1341859176781006,-0.1205983639382844,-0.0546246093771118,-0.0609702093606793,0.0181144623757302,0.1769696552397089,-0.0392520552859721,-0.1500934587096487,2022_13_IND_DAL_A,-4,0,0,-11.0,44.5,REG,Home,73.0,16.75
10556,2022_13_JAX_DET,2022,13,DET,JAX,40,1,-0.0943208053684409,0.0991513372440095,0.1041544232403489,0.0818836959762878,-0.110180922186856,0.0916026639002581,-0.0657957635155265,0.1335860516616119,2022_13_JAX_DET_H,3,0,0,1.0,51.5,REG,Home,54.0,26.25
10557,2022_13_JAX_DET,2022,13,JAX,DET,14,0,-0.110180922186856,0.0916026639002581,-0.0657957635155265,0.1335860516616119,-0.0943208053684409,0.0991513372440095,0.1041544232403489,0.0818836959762878,2022_13_JAX_DET_A,-3,0,0,-1.0,51.5,REG,Home,54.0,25.25
10558,2022_13_KC_CIN,2022,13,CIN,KC,27,1,-0.0079838038638015,0.163121848859103,-0.0259963470136342,0.0283363670202361,0.0344384758677161,0.3028665134383631,-0.0185664950966799,-0.0099334481866024,2022_13_KC_CIN_H,0,0,0,-2.5,53.0,REG,Home,51.0,25.25
10559,2022_13_KC_CIN,2022,13,KC,CIN,24,0,0.0344384758677161,0.3028665134383631,-0.0185664950966799,-0.0099334481866024,-0.0079838038638015,0.163121848859103,-0.0259963470136342,0.0283363670202361,2022_13_KC_CIN_A,0,0,0,2.5,53.0,REG,Home,51.0,27.75
10560,2022_13_LAC_LV,2022,13,LV,LAC,27,1,-0.0739471023619767,0.1045903365433153,-0.0763081868044733,0.1768036283761603,-0.0410448571719773,0.0383043780682718,0.0152261348158579,0.0907520540278834,2022_13_LAC_LV_H,0,0,1,2.5,49.0,REG,Home,47.0,25.75
10561,2022_13_LAC_LV,2022,13,LAC,LV,20,0,-0.0410448571719773,0.0383043780682718,0.0152261348158579,0.0907520540278834,-0.0739471023619767,0.1045903365433153,-0.0763081868044733,0.1768036283761603,2022_13_LAC_LV_A,0,0,1,-2.5,49.0,REG,Home,47.0,23.25
10562,2022_13_MIA_SF,2022,13,SF,MIA,33,1,-0.0783805199287136,0.2034289329282081,-0.1442663310072326,-0.0379121857572949,-0.1395506487488423,0.201854732631536,0.0096942729272022,-0.079304665053666,2022_13_MIA_SF_H,0,0,0,4.5,46.0,REG,Home,50.0,25.25
10563,2022_13_MIA_SF,2022,13,MIA,SF,17,0,-0.1395506487488423,0.201854732631536,0.0096942729272022,-0.079304665053666,-0.0783805199287136,0.2034289329282081,-0.1442663310072326,-0.0379121857572949,2022_13_MIA_SF_A,0,0,0,-4.5,46.0,REG,Home,50.0,20.75
10564,2022_13_NO_TB,2022,13,TB,NO,17,1,-0.1699821418966837,0.0924315779271072,-0.0410658717066173,-0.0186694417023598,-0.2123936537004313,0.01358497131216,-0.0678162917266231,-0.0144557771626831,2022_13_NO_TB_H,0,0,1,3.5,41.0,REG,Home,33.0,22.25
10565,2022_13_NO_TB,2022,13,NO,TB,16,0,-0.2123936537004313,0.01358497131216,-0.0678162917266231,-0.0144557771626831,-0.1699821418966837,0.0924315779271072,-0.0410658717066173,-0.0186694417023598,2022_13_NO_TB_A,0,0,1,-3.5,41.0,REG,Home,33.0,18.75
10566,2022_13_NYJ_MIN,2022,13,MIN,NYJ,27,1,-0.1171926028582957,0.0105829287891585,-0.0659945524336025,0.0858179983395641,-0.0492106725973214,-0.0774516041858154,0.0059192448973886,-0.10263089650965,2022_13_NYJ_MIN_H,3,0,0,3.0,44.0,REG,Home,49.0,23.5
10567,2022_13_NYJ_MIN,2022,13,NYJ,MIN,22,0,-0.0492106725973214,-0.0774516041858154,0.0059192448973886,-0.10263089650965,-0.1171926028582957,0.0105829287891585,-0.0659945524336025,0.0858179983395641,2022_13_NYJ_MIN_A,-3,0,0,-3.0,44.0,REG,Home,49.0,20.5
10568,2022_13_PIT_ATL,2022,13,ATL,PIT,16,1,0.0181675545552725,-0.0427953495253682,-0.0114323524871673,0.1100812418242431,0.0235898779687647,-0.0873207228352353,-0.1252201216907898,0.100117826182964,2022_13_PIT_ATL_H,1,0,0,-1.0,43.0,REG,Home,35.0,21.0
10569,2022_13_PIT_ATL,2022,13,PIT,ATL,19,0,0.0235898779687647,-0.0873207228352353,-0.1252201216907898,0.100117826182964,0.0181675545552725,-0.0427953495253682,-0.0114323524871673,0.1100812418242431,2022_13_PIT_ATL_A,-1,0,0,1.0,43.0,REG,Home,35.0,22.0
10570,2022_13_SEA_LA,2022,13,LA,SEA,23,1,-0.1302405898660267,-0.0741513533747126,-0.0894791522630547,0.0653932784323168,-0.0650784137964395,0.0808776566318821,-0.0804332126878139,0.107320534225073,2022_13_SEA_LA_H,0,0,1,-7.0,41.0,REG,Home,50.0,17.0
10571,2022_13_SEA_LA,2022,13,SEA,LA,27,0,-0.0650784137964395,0.0808776566318821,-0.0804332126878139,0.107320534225073,-0.1302405898660267,-0.0741513533747126,-0.0894791522630547,0.0653932784323168,2022_13_SEA_LA_A,0,0,1,7.0,41.0,REG,Home,50.0,24.0
10572,2022_13_TEN_PHI,2022,13,PHI,TEN,35,1,0.1157542184609254,-0.020278124857754,0.0164795096835278,-0.043475939179018,-0.1242448204292555,0.0412421880669561,-0.1077950079954193,-0.0131666506618044,2022_13_TEN_PHI_H,0,0,0,5.0,44.5,REG,Home,45.0,24.75
10573,2022_13_TEN_PHI,2022,13,TEN,PHI,10,0,-0.1242448204292555,0.0412421880669561,-0.1077950079954193,-0.0131666506618044,0.1157542184609254,-0.020278124857754,0.0164795096835278,-0.043475939179018,2022_13_TEN_PHI_A,0,0,0,-5.0,44.5,REG,Home,45.0,19.75
10574,2022_13_WAS_NYG,2022,13,NYG,WAS,20,1,-0.0151273666183944,-0.0331138766255197,-0.0035262600551583,0.0778333532823952,-0.0204203580861713,-0.0694150776880791,-0.0565466507972534,-0.1294653004497741,2022_13_WAS_NYG_H,3,0,1,-2.5,40.0,REG,Home,40.0,18.75
